Date,Open,High,Low,Close,Adj Close,Volume,ds,trend,yearly,weekly,LR_KMeans_Prediction,Random_Forest_Prediction,Residual_Cluster,Prophet_Forecast
2014-01-27,35.032001,35.584,32.942001,33.924,33.924,43582000,2014-01-27,33.73921086586221,17.74210533280588,0.09055894211967726,35.500808863752574,34.669206540488254,0,51.57187514078777
2014-01-28,34.299999,35.796001,34.200001,35.675999,35.675999,30467000,2014-01-28,33.79314217812091,17.017732490517126,-0.1441188572443581,34.43325174201112,34.50032000144083,0,50.66675581139368
2014-01-29,35.060001,35.818001,34.625999,35.046001,35.046001,29677500,2014-01-29,33.847073490379586,16.375622145302696,0.007037805281060137,36.20436879047202,35.72800246203287,0,50.229733440963344
2014-01-30,35.599998,36.956001,35.402,36.568001,36.568001,42825000,2014-01-30,33.90100480263827,15.815582574908504,-0.7764225259035453,35.087674884108225,35.196813219838944,0,48.940164851643225
2014-01-31,35.77,37.200001,35.702,36.282001,36.282001,32544000,2014-01-31,33.95493611489696,15.334371611747425,-1.5915505664928231,36.16337255262622,35.93793967364672,0,47.69775716015156
2014-02-03,36.577999,36.976002,35.032001,35.422001,35.422001,33824500,2014-02-03,34.11673005167301,14.288785468990465,0.09055894212062386,36.61615378577398,35.77971917075677,0,48.4960744627841
2014-02-04,36.139999,36.32,35.240002,35.745998,35.745998,23431500,2014-02-04,34.1706613639317,14.03560010572884,-0.14411885724327003,35.78117244006794,35.52284424470097,0,48.06214261241727
2014-02-05,35.66,36.118,33.872002,34.883999,34.883999,36340000,2014-02-05,34.22459267619038,13.806451440327985,0.0070378052833624085,36.1988757018056,35.85686044686159,0,48.038081921801734
2014-02-06,35.259998,36.021999,35.200001,35.675999,35.675999,29208000,2014-02-06,34.27852398844907,13.585062548979241,-0.7764225259027923,34.91234716923994,35.12797866338934,0,47.087164011525516
2014-02-07,36.202,37.326,35.919998,37.306,37.306,44642500,2014-02-07,34.33245530070776,13.35442261039009,-1.5915505664922118,35.309943284425394,36.21939319647066,0,46.095327344605636
2014-02-10,37.868,39.860001,37.863998,39.312,39.312,64853500,2014-02-10,34.494249237483814,12.436506713130788,0.09055894211918629,37.61754432323588,38.21558410852325,0,47.021314892733784
2014-02-11,39.793999,40.439999,38.540001,39.324001,39.324001,53549500,2014-02-11,34.5481805497425,12.00176586088989,-0.14411885724611984,39.435582854452306,39.365758745612446,0,46.40582755338627
2014-02-12,39.155998,39.653999,38.863998,39.063999,39.063999,25868500,2014-02-12,34.60211186200118,11.479285838670442,0.00703780528251002,39.507814019434804,39.53659616882058,0,46.08843550595413
2014-02-13,38.667999,40.543999,38.650002,39.925999,39.925999,40146500,2014-02-13,34.656043174259864,10.857970221806477,-0.7764225259048892,38.901906447268004,39.371466104506105,0,44.737590870161455
2014-02-14,39.619999,40.375999,39.400002,39.646,39.646,30790000,2014-02-14,34.709974486518554,10.129169877451366,-1.5915505664937177,39.38169601087423,40.09723786096568,0,43.2475937974762
2014-02-18,41.048,41.200001,40.271999,40.740002,40.740002,46664000,2014-02-18,34.925699735553295,6.065052720542281,-0.14411885724503173,39.73207079855476,40.13263562464755,0,40.846633598850545
2014-02-19,40.740002,40.740002,38.681999,38.728001,38.728001,80845000,2014-02-19,34.97963104781197,4.769701657503183,0.007037805281657465,40.81962589826067,40.513887481003565,0,39.75637051059681
2014-02-20,43.001999,43.042,41.254002,41.993999,41.993999,90011500,2014-02-20,35.03356236007067,3.376354837551147,-0.776422525904236,38.33167822321324,39.666958381199244,0,37.63349467171758
2014-02-21,42.327999,42.796001,41.838001,41.919998,41.919998,39094000,2014-02-21,35.087493672329344,1.8968281433574306,-1.5915505664958511,41.15814972791247,42.318744264639335,0,35.39277124919092
2014-02-24,41.751999,43.672001,41.664001,43.529999,43.529999,41392000,2014-02-24,35.2492876091054,-2.9058633536245555,0.090558942123543,41.68499348650397,42.32805994642666,0,32.43398319760439
2014-02-25,46.0,51.84,45.689999,49.599998,49.599998,163408500,2014-02-25,35.303218921364085,-4.568095049608474,-0.1441188572464673,43.171786202511775,47.22062345675947,0,30.591005014509143
2014-02-26,51.716,53.0,49.5,50.599998,50.599998,123023000,2014-02-26,35.35715023362277,-6.227935964227493,0.007037805280804844,49.0343642755477,50.141178497213915,0,29.13625207467608
2014-02-27,52.25,52.380001,49.666,50.507999,50.507999,89729000,2014-02-27,35.41108154588146,-7.864698055270396,-0.7764225259034833,49.498137488657285,50.568400148149436,0,26.76996096470758
2014-02-28,49.93,50.535999,48.509998,48.962002,48.962002,72949000,2014-02-28,35.46501285814015,-9.457795490201715,-1.591550566494612,49.141200987595056,50.455693175956064,0,24.41566680144382
2014-03-03,47.452,50.330002,46.998001,50.112,50.112,65446500,2014-03-03,35.626806794916206,-13.780583275700996,0.09055894211980188,48.340908722766464,49.26051211319461,0,21.936782461335014
2014-03-04,51.695999,52.0,50.566002,50.967999,50.967999,43728000,2014-03-04,35.680738107174896,-15.011307672052071,-0.14411885724426995,49.48494758523022,50.45902437313498,0,20.525311577878554
2014-03-05,51.344002,51.397999,50.360001,50.532001,50.532001,29678500,2014-03-05,35.73466941943358,-16.112633400272223,0.007037805283107315,50.27363551625392,50.824176564465894,0,19.629073824444465
2014-03-06,50.827999,51.5,49.889999,50.588001,50.588001,36805500,2014-03-06,35.78860073169226,-17.07346103097474,-0.7764225259042052,49.25138878231355,50.54742285279933,0,17.93871717481332
2014-03-07,50.588001,50.970001,48.882,49.242001,49.242001,39061500,2014-03-07,35.84253204395095,-17.885323934048767,-1.5915505664936862,48.84276320175906,50.494309356302075,0,16.3656575434085
2014-03-10,48.540001,48.599998,47.212002,47.768002,47.768002,38640500,2014-03-10,36.004325980727,-19.384227535129206,0.09055894212082834,48.36243289678507,49.17837127509848,0,16.710657387718626
2014-03-11,47.299999,48.919998,46.486,46.882,46.882,44050500,2014-03-11,36.058257292985694,-19.571344746663616,-0.14411885724570556,46.9076316976436,47.11462217629221,0,16.342793689076373
2014-03-12,46.299999,49.5,46.222,48.298,48.298,48772000,2014-03-12,36.11218860524438,-19.60877931151543,0.007037805282254727,46.081501748263626,46.784341675522874,0,16.5104470990112
2014-03-13,48.757999,48.838001,46.799999,47.557999,47.557999,31181500,2014-03-13,36.16611991750306,-19.504155408923474,-0.7764225259020772,47.02984920459769,47.42570426862709,0,15.885541982677513
2014-03-14,47.057999,47.388,45.664001,46.194,46.194,41448500,2014-03-14,36.22005122976175,-19.267206190258623,-1.5915505664927614,45.83256388204706,47.081376192678114,0,15.361294473010368
2014-03-17,46.990002,47.585999,46.099998,46.796001,46.796001,29563000,2014-03-17,36.38184516653779,-17.88465616367487,0.09055894212177489,45.41108733979384,46.6996719584442,0,18.5877479449847
2014-03-18,47.389999,48.299999,47.004002,48.007999,48.007999,31211500,2014-03-18,36.43577647879649,-17.2464495021083,-0.14411885724461743,45.93359151546588,46.944124924631936,0,19.045208119443576
2014-03-19,48.278,48.310001,46.702,47.167999,47.167999,25356500,2014-03-19,36.48970779105517,-16.54440656699748,0.007037805283565829,47.23605908664139,47.43308533888379,0,19.952339029341253
2014-03-20,47.231998,47.849998,46.672001,46.981998,46.981998,19089500,2014-03-20,36.54363910331385,-15.793575452721566,-0.7764225258999492,46.03925762794495,47.22936260245576,0,19.973641124692335
2014-03-21,47.203999,47.240002,45.5,45.778,45.778,41084500,2014-03-21,36.59757041557254,-15.008590887362127,-1.5915505664945806,45.4463409090575,46.47911153364488,0,19.997428961715833
2014-03-24,45.950001,45.98,42.054001,44.034,44.034,56644000,2014-03-24,36.7593643523486,-12.582229638812196,0.09055894212272131,45.208490651713355,45.364191937384255,0,24.267693655659123
2014-03-25,44.827999,45.41,43.580002,44.088001,44.088001,39327000,2014-03-25,36.81329566460728,-11.788042231437657,-0.14411885724352932,43.50901688458031,43.883108053213,0,24.881134575926097
2014-03-26,44.389999,44.52,42.27,42.591999,42.591999,34536500,2014-03-26,36.867226976865965,-11.01662341229951,0.0070378052815411535,43.63616996768028,43.951226137343134,0,25.857641369847997
2014-03-27,42.473999,42.720001,40.599998,41.464001,41.464001,47478500,2014-03-27,36.92115828912465,-10.274759822875458,-0.7764225259006711,41.72108405178748,42.05653551076309,0,25.869975940348517
2014-03-28,42.560001,43.344002,42.054001,42.473999,42.473999,48424000,2014-03-28,36.97508960138334,-9.56751205459676,-1.5915505664933414,40.26988088860005,41.89355657852967,0,25.816026980293238
2014-03-31,43.299999,43.349998,41.278,41.689999,41.689999,41900000,2014-03-31,37.136883538159395,-7.67920600393612,0.09055894212374774,42.11112102624722,41.893890419715696,0,29.54823647634702
2014-04-01,41.804001,43.632,41.716,43.394001,43.394001,36857000,2014-04-01,37.19081485041808,-7.128696597571169,-0.14411885724385562,41.23026104131301,42.2605372609586,0,29.917999395603054
2014-04-02,44.0,46.178001,43.610001,46.057999,46.057999,53911500,2014-04-02,37.24232703351936,-6.615089434609641,0.007037805282852256,43.042974742252284,43.69130377020793,0,30.63427540419257
2014-04-03,46.060001,47.146,44.400002,45.080002,45.080002,54618500,2014-04-03,37.29383921662065,-6.135445083899935,-0.7764225259013929,45.16509349435944,46.17152272054447,0,30.38197160681932
2014-04-04,45.202,45.653999,42.25,42.445999,42.445999,56728000,2014-04-04,37.34535139972193,-5.686245615249734,-1.5915505664921017,43.85817307296057,44.512199772958354,0,30.067555217980093
2014-04-07,41.161999,43.240002,40.702,41.504002,41.504002,49277500,2014-04-07,37.499887949025776,-4.483151394789204,0.09055894212231033,42.284029424286636,42.02088466323851,0,33.10729549635889
2014-04-08,42.009998,43.298,41.284,43.091999,43.091999,34446500,2014-04-08,37.55140013212706,-4.118419912572202,-0.14411885724529108,41.3091475313565,42.02693912269305,0,33.28886136230956
2014-04-09,43.352001,43.689999,42.178001,43.386002,43.386002,25789500,2014-04-09,37.602912315228345,-3.767176944695422,0.007037805281999567,42.982860826048736,43.01724036488654,0,33.84277317581492
2014-04-10,43.363998,43.5,40.757999,40.838001,40.838001,36057500,2014-04-10,37.654424498329625,-3.4278199664716587,-0.77642252590349,42.747625020130755,43.01091254489046,0,33.450182005954474
2014-04-11,40.122002,41.400002,39.720001,40.756001,40.756001,45336000,2014-04-11,37.705936681430906,-3.0997619400884044,-1.5915505664939213,39.75931856580282,40.388603681954315,0,33.01462417484858
2014-04-14,41.52,41.688,38.882,39.618,39.618,38515000,2014-04-14,37.86047323073475,-2.1944801545705803,0.09055894212087293,40.63401029485798,40.14687823037321,0,35.75655201828504
2014-04-15,39.818001,39.858002,36.863998,38.782001,38.782001,68296500,2014-04-15,37.91198541383604,-1.9284963621492734,-0.1441188572467267,39.4715712494083,40.005004989987995,0,35.83937019444004
2014-04-16,39.400002,39.998001,38.164001,39.821999,39.821999,36011000,2014-04-16,37.96349759693732,-1.6878622118053277,0.007037805283129751,38.80343552181606,39.27137063460455,0,36.282673190415125
2014-04-17,39.922001,40.458,38.816002,39.624001,39.624001,29634000,2014-04-17,38.0150097800386,-1.4784541421028943,-0.776422525899987,39.31545356941539,40.09749444759566,0,35.760133112035724
2014-04-21,39.416,41.240002,38.799999,40.875999,40.875999,26291000,2014-04-21,38.22105851244374,-1.0903357980600112,0.09055894212181935,39.51719725953848,40.13609656333899,0,37.221281656505546
2014-04-22,41.271999,43.866001,41.001999,43.728001,43.728001,49023500,2014-04-22,38.27257069554502,-1.141582329971393,-0.1441188572470529,40.699616071937044,41.79719071066148,0,36.98686950832658
2014-04-23,43.265999,43.348,41.400002,41.598,41.598,36478000,2014-04-23,38.3240828786463,-1.265656917396099,0.00703780528227723,43.4964552543454,43.07987929823835,0,37.06546376653248
2014-04-24,42.161999,42.560001,40.639999,41.571999,41.571999,27476000,2014-04-24,38.37559506174758,-1.4681443901374076,-0.7764225259020839,41.04190631740176,41.95809985093921,0,36.13102814570809
2014-04-25,40.400002,41.34,39.529999,39.970001,39.970001,34983500,2014-04-25,38.42710724484886,-1.7535502390871682,-1.5915505664920706,40.74402579012122,41.54726817568336,0,35.08200643926963
2014-04-28,40.0,40.757999,38.099998,39.702,39.702,35210000,2014-04-28,38.58164379415271,-3.131699524364437,0.09055894212046195,39.94601589796398,40.2251745745372,0,35.540503211908735
2014-04-29,39.641998,41.43,39.105999,41.383999,41.383999,28895500,2014-04-29,38.63315597725399,-3.76518363133592,-0.14411885724596485,39.66092615653263,40.198027842595124,0,34.723853488672106
2014-04-30,40.720001,41.632,40.256001,41.577999,41.577999,22203000,2014-04-30,38.68466816035528,-4.481408023401596,0.007037805281424675,41.23873001870005,41.727844133969704,0,34.21029794223511
2014-05-01,41.416,42.804001,41.138,41.546001,41.546001,27199500,2014-05-01,38.73618034345656,-5.27508321151494,-0.7764225259028057,40.87753263286942,41.78020504523407,0,32.68467460603881
2014-05-02,41.720001,42.271999,41.304001,42.181999,42.181999,20434000,2014-05-02,38.78769252655785,-6.139161468847932,-1.5915505664908312,40.48015854717516,41.782384476919944,0,31.056980491219086
2014-05-05,41.896,43.537998,41.703999,43.321999,43.321999,25735000,2014-05-05,38.94222907586169,-9.05943940789943,0.09055894212140836,41.87582873576228,42.26030173459819,0,29.97334861008367
2014-05-06,43.32,43.731998,41.369999,41.456001,41.456001,28183500,2014-05-06,38.99374125896297,-10.104060135521726,-0.14411885724487675,42.910523485637896,42.84299676338387,0,28.745562266196366
2014-05-07,41.928001,42.040001,39.450001,40.27,40.27,50896500,2014-05-07,39.04525344206425,-11.162684366222305,0.00703780528057222,41.144564163429386,41.555153864151805,0,27.889606881122518
2014-05-08,36.400002,38.880001,35.599998,35.717999,35.717999,100283000,2014-05-08,39.096765625165546,-12.22143659053472,-0.7764225259020529,39.592800977466005,37.927475977929014,0,26.098906508728774
2014-05-09,35.972,36.68,35.444,36.452,36.452,42476000,2014-05-09,39.148277808266826,-13.266266219172076,-1.5915505664929652,34.719788038175416,36.182729081847945,0,24.290461022601786
2014-05-12,36.773998,37.438,35.976002,36.933998,36.933998,35011500,2014-05-12,39.30281435757067,-16.180982581477338,0.09055894211997106,36.32215046177863,36.691335400085045,0,23.2123907182133
2014-05-13,36.751999,38.268002,36.599998,38.032001,38.032001,35486000,2014-05-13,39.35432654067195,-17.0375567674793,-0.14411885724661727,36.461598578300645,37.786006587715846,0,22.17265091594603
2014-05-14,37.790001,38.695999,37.419998,38.124001,38.124001,27033500,2014-05-14,39.405838723773236,-17.818641858237818,0.007037805282874591,37.532191459073466,38.05525212988132,0,21.594234670818295
2014-05-15,37.995998,38.532001,37.060001,37.717999,37.717999,30202000,2014-05-15,39.457350906874524,-18.515718894233103,-0.7764225259027748,37.150116747934995,38.01906777500838,0,20.165209486738643
2014-05-16,37.790001,38.408001,37.543999,38.312,38.312,22438500,2014-05-16,39.508863089975804,-19.122078975555382,-1.5915505664917258,36.40690404147434,37.986043312866904,0,18.7952335479287
2014-05-19,38.144001,39.377998,38.0,39.217999,39.217999,22858500,2014-05-19,39.663399639279646,-20.359649890450896,0.09055894212338124,37.96593973318869,38.89205840322738,0,19.394308690952133
2014-05-20,39.388,39.866001,38.613998,39.060001,39.060001,27730500,2014-05-20,39.714911822380934,-20.576302237658695,-0.14411885724552917,38.70211316919962,39.27719141773952,0,18.99449072747671
2014-05-21,39.236,39.973999,38.958,39.889999,39.889999,26427000,2014-05-21,39.766424005482214,-20.699127833677743,0.007037805279858413,38.601799891768515,39.35133702421031,0,19.074333977084333
2014-05-22,40.07,41.375999,39.911999,40.976002,40.976002,31072500,2014-05-22,39.817936188583495,-20.73347818730261,-0.7764225259034967,38.998675035376664,40.32654739812534,0,18.308035475377388
2014-05-23,40.905998,41.551998,40.5,41.459999,41.459999,20034000,2014-05-23,39.869448371684776,-20.686405033519897,-1.5915505664908,39.632715161246786,41.205649537420456,0,17.59149277167408
2014-05-27,41.703999,42.773998,41.540001,42.312,42.312,26705500,2014-05-27,40.07549710408991,-19.870965896401845,-0.1441188572469648,40.88429424878339,41.79191848396694,0,20.0604123504411
2014-05-28,42.004002,42.554001,41.051998,42.048,42.048,27475500,2014-05-28,40.12700928719119,-19.564571866051253,0.007037805281169582,41.79138043897532,42.2623859573918,0,20.56947522642111
2014-05-29,42.113998,42.498001,41.543999,42.048,42.048,18462500,2014-05-29,40.17852147029247,-19.240077947765233,-0.7764225259042187,41.13059584969959,42.14696673862769,0,20.16202099662302
2014-05-30,42.060001,42.959999,41.403999,41.554001,41.554001,27905500,2014-05-30,40.230033653393754,-18.90863045739689,-1.5915505664953653,40.78594991584202,41.881141524771486,0,19.729852629501497
2014-06-02,41.466,41.869999,40.334,40.939999,40.939999,23340500,2014-06-02,40.38457020269761,-17.97207696306752,0.0905589421205064,41.15965633738859,41.68605173638337,0,22.503052181750597
2014-06-03,40.698002,41.599998,40.518002,40.987999,40.987999,19304000,2014-06-03,40.43608238579889,-17.706495825668693,-0.14411885724335305,40.450326814768864,41.058741368840444,0,22.58546770288684
